33252152,771824.39,263034.85
33252153,771846.32,263056.26
33252172,772234.08,263473.64
33252173,772255.00,263494.39
33252174,772276.15,263516.49
33252175,772294.08,263540.71
33252176,772315.57,263561.75
33252177,772334.75,263584.66
33252178,772349.56,263614.73
33252179,772371.37,263633.55
33252180,772396.07,263650.80
33252181,772414.99,263674.07
33252182,772436.94,263693.63
33252183,772457.32,263715.98
33252184,772479.01,263737.59
33291993,768658.56,259464.40
33291994,768678.96,259487.09
33291995,768699.89,259508.72
33291996,768720.56,259530.37
33291997,768740.69,259552.32
33291998,768761.28,259574.61
33291999,768781.67,259596.64
33292000,768802.37,259617.80
33292001,768822.65,259640.17
33292002,768843.28,259662.67
33292003,768863.82,259683.91
33292004,768884.24,259706.66
33292005,768904.32,259728.54
33292006,768925.05,259750.13
33292007,768945.67,259772.45
33292008,768965.94,259793.74
33292009,768986.49,259815.90
33292010,769007.52,259837.92
33292011,769027.12,259860.14
33292012,769047.71,259882.39
33292013,769055.38,259915.31
33292014,769060.16,259953.20
33292015,769098.91,259957.87
33292016,769134.41,259964.76
33292017,769174.57,259969.85
33292018,769211.29,259975.58
33292019,769229.17,260000.33
33292020,769236.70,260033.83
33292021,769233.02,260078.17
33292022,769253.11,260100.78
33292023,769272.60,260122.98
33292024,769293.13,260144.78
33292025,769315.29,260165.18
33292026,769334.04,260188.67
33292027,769354.63,260210.30
33292028,769374.41,260233.06
33292029,769395.91,260254.06
33292030,769415.83,260276.52
33292031,769436.20,260298.52
33292032,769456.56,260320.38
33292033,769477.12,260342.28
33292034,769497.82,260364.38
33292035,769518.10,260386.33
33292036,769538.55,260408.28
33292037,769548.14,260440.30
33292038,769567.36,260463.45
33292039,769599.89,260474.16
33292040,769620.21,260495.98
33292041,769640.64,260518.00
33292042,769661.18,260539.82
33292043,769681.53,260561.81
33292044,769702.33,260584.23
33292045,769722.57,260606.13
33292046,769743.04,260627.85
33292047,769763.45,260649.85
33292048,769783.90,260671.86
33292049,769804.44,260693.73
33292050,769824.80,260715.72
33292051,769845.30,260737.58
33292052,769865.57,260759.52
33292053,769886.39,260781.19
33292054,769906.70,260803.03
33292055,769927.28,260824.32
33292056,769948.11,260847.15
33292057,769968.16,260869.13
33292058,769989.40,260890.74
33292059,770009.06,260912.65
33292060,770029.71,260934.55
33292061,770050.24,260956.89
33292062,770070.85,260978.79
33292063,770091.04,261000.32
33292064,770111.71,261022.27
33292065,770132.02,261045.28
33292066,770151.79,261066.78
33292067,770172.82,261087.87
33292068,770193.20,261109.89
33292069,770214.01,261132.20
33292070,770234.25,261153.67
33292071,770255.13,261176.48
33292072,770275.48,261198.12
33292073,770295.99,261219.81
33292074,770316.38,261241.55
33292075,770336.72,261263.85
33292076,770357.03,261285.72
33292077,770377.81,261307.83
33292078,770398.13,261330.04
33292079,770418.73,261352.06
33292080,770438.98,261373.43
33292081,770460.48,261395.65
33292082,770479.96,261417.35
33292083,770500.50,261439.27
33292084,770521.03,261461.27
33292085,770541.46,261483.24
33292086,770561.84,261505.03
33292087,770582.27,261527.05
33292088,770602.78,261549.01
33292089,770623.27,261570.93
33292090,770643.68,261592.82
33292091,770664.20,261614.85
33292092,770684.61,261636.60
33292093,770705.44,261658.80
33292094,770725.73,261680.68
33292095,770746.06,261702.72
33292096,770766.51,261724.44
33292144,771746.33,262780.47
33292145,771768.70,262800.76
33292146,771789.97,262823.98
33292147,771810.42,262842.88
33292148,771832.07,262864.68
33292149,771849.64,262887.94
33292150,771871.25,262909.71
33292151,771891.44,262931.68
33292152,771912.08,262953.24
33292153,771938.66,262968.61
33292154,771955.07,262994.97
33292175,772382.72,263457.81
33292176,772403.16,263479.47
33292177,772421.48,263503.12
33292178,772444.11,263523.38
33292179,772463.30,263546.72
33292180,772484.44,263569.09
33292181,772511.77,263584.77
33292182,772531.14,263607.05
33292183,772548.42,263631.83
33292184,772566.99,263655.53
33331997,768816.89,259481.30
33331998,768847.46,259493.67
33331999,768869.40,259514.34
33332000,768889.84,259536.05
33332001,768910.32,259558.30
33332002,768930.67,259580.08
33332003,768951.22,259602.14
